model,specification,outcome,event,horizon,n,origin_start,origin_end,beta,primary_covariance,maximum_leverage,hc3_se,hc3_p,hc3_90_low,hc3_90_high,hc3_95_low,hc3_95_high,hc1_se,hc1_p,hc1_90_low,hc1_90_high,hc1_95_low,hc1_95_high
single,baseline,lwti,coup,27,410,1990-04-01,2024-05-01,-0.0623173711591,HC3,0.454079269265,0.0548098663971,0.255549321759,-0.152471578695,0.0278368363769,-0.169742735295,0.0451079929767,0.0468938593147,0.18388010882,-0.139450905735,0.0148161634164,-0.154227646512,0.0295929041938
single,baseline,lwti,coup,28,409,1990-04-01,2024-04-01,-0.0856155670733,HC3,0.454499327566,0.0552106292354,0.120971665047,-0.176428970817,0.00519783667075,-0.193826411938,0.0225952777918,0.0486509304262,0.0784429094556,-0.165639226439,-0.00559190770726,-0.180969638523,0.00973850437635
single,baseline,lwti,coup,29,408,1990-04-01,2024-03-01,-0.0852384524412,HC3,0.454527980659,0.060661601001,0.159977640215,-0.185017906864,0.014541001982,-0.204133005648,0.0336561007653,0.0529176173351,0.107228453113,-0.172280187244,0.00180328236215,-0.188955076566,0.0184781716834
single,baseline,lwti,coup,30,407,1990-04-01,2024-02-01,-0.0815811338316,HC3,0.454538205739,0.064932580472,0.208971876117,-0.188385724328,0.0252234566651,-0.20884665298,0.0456843853168,0.056180812008,0.146468968709,-0.173990346228,0.0108280785648,-0.191693501989,0.0285312343263
single,baseline,lwti,coup,31,406,1990-04-01,2024-01-01,-0.0834770045023,HC3,0.45752447426,0.0594635452582,0.160367996796,-0.181285832592,0.0143318235871,-0.200023411601,0.0330694025969,0.0539978131642,0.122120735418,-0.172295503333,0.00534149432822,-0.189310773548,0.0223567645434
single,baseline,lwti,coup,32,405,1990-04-01,2023-12-01,-0.0793551053478,HC3,0.457568408423,0.0492830304354,0.107356106743,-0.160418476707,0.00170826601107,-0.17594807005,0.0172378593546,0.0462575448332,0.0862524581131,-0.155441995741,-0.00326821495493,-0.170018227234,0.0113080165386
single,baseline,lwti,coup,33,404,1990-04-01,2023-11-01,-0.0704834772789,HC3,0.457752721098,0.044003131276,0.109203555046,-0.142862187356,0.00189523279773,-0.156728029787,0.0157610752291,0.0422767798898,0.0954763831525,-0.140022592016,-0.000944362541341,-0.153344443245,0.0123774886874
single,baseline,lwti,coup,34,403,1990-04-01,2023-10-01,-0.0660643507267,HC3,0.458176775609,0.0384799988691,0.0860067503533,-0.129358316432,-0.00277038502183,-0.141483762635,0.00935506118181,0.0374419007455,0.0776562960162,-0.127650796968,-0.00447790448545,-0.139449127701,0.00732042624728
single,baseline,lwti,coup,35,402,1990-04-01,2023-09-01,-0.0704097595124,HC3,0.458493243653,0.0373709764878,0.0595546974563,-0.131879545731,-0.00893997329384,-0.143655527496,0.00283600847065,0.0364479516015,0.0533855288066,-0.130361304899,-0.0104582141257,-0.141846431962,0.00102691293683
single,baseline,lwti,coup,36,401,1990-04-01,2023-08-01,-0.0651988048845,HC3,0.458730868604,0.0440300786398,0.138665540473,-0.13762183943,0.0072242296611,-0.151496173255,0.0210985634859,0.040693197395,0.109110499073,-0.132133158212,0.00173554844281,-0.144956006194,0.0145583964254
single,baseline,lwti,coup,37,400,1990-04-01,2023-07-01,-0.0601001228319,HC3,0.459895055256,0.0492011820373,0.221890005744,-0.141028865556,0.0208286198924,-0.156532667622,0.036332421958,0.0444876795123,0.176715106652,-0.133275843832,0.0130755981686,-0.147294372432,0.027094126768
single,baseline,lwti,coup,38,399,1990-04-01,2023-06-01,-0.0504988415789,HC3,0.460052334231,0.0489201053,0.301944842006,-0.130965254212,0.0299675710546,-0.146380486087,0.045382802929,0.0444034510152,0.255424219297,-0.12353601903,0.0225383358726,-0.137528006358,0.0365303232002
single,baseline,lwti,coup,39,398,1990-04-01,2023-05-01,-0.0339338489494,HC3,0.460335357943,0.0560385644322,0.544817213266,-0.126109084905,0.0582413870061,-0.143767416982,0.0758997190831,0.047580002428,0.475724721213,-0.112195988513,0.0443282906145,-0.127188940093,0.0593212421937
single,baseline,lwti,coup,40,397,1990-04-01,2023-04-01,-0.0361079200889,HC3,0.461369410516,0.0570913153993,0.52708694744,-0.130014777291,0.0577989371131,-0.148004842102,0.0757890019238,0.0495150082551,0.465859863767,-0.117552861006,0.045337020828,-0.133155552963,0.0609397127853
single,baseline,lwti,coup,41,396,1990-04-01,2023-03-01,-0.0496195364898,HC3,0.461426880508,0.0488666366146,0.309911744494,-0.129998000962,0.0307589279827,-0.1453963843,0.0461573113205,0.0442306561686,0.261932233251,-0.122372491711,0.0231334187315,-0.136310029593,0.0370709566132
single,baseline,lwti,coup,42,395,1990-04-01,2023-02-01,-0.0583271853998,HC3,0.461506441016,0.0497955354821,0.24146469813,-0.140233552544,0.023579181744,-0.155924641536,0.0392702707361,0.0457463022455,0.20230421257,-0.133573156568,0.0169187857684,-0.147988290227,0.0313339194273
single,baseline,lwti,coup,43,394,1990-04-01,2023-01-01,-0.0812604069529,HC3,0.462064676847,0.049470329965,0.100463867004,-0.162631858622,0.00011104471649,-0.178220471988,0.0156996580818,0.0454579303664,0.0738412380721,-0.15603204859,-0.00648876531606,-0.170356313283,0.00783549937693
single,baseline,lwti,coup,44,393,1990-04-01,2022-12-01,-0.0890902010905,HC3,0.462356059098,0.0501320569872,0.0755500732966,-0.171550096852,-0.00663030532865,-0.187347227256,0.00916682507523,0.046544408514,0.0556086180791,-0.165648940249,-0.012531461932,-0.18031556546,0.00213516327862
single,baseline,lwti,coup,45,392,1990-04-01,2022-11-01,-0.113181552828,HC3,0.462460298891,0.0499475856216,0.0234509863174,-0.195338020195,-0.0310250854605,-0.211077021761,-0.0152860838946,0.0487661615116,0.0202920549489,-0.193394750463,-0.0329683551927,-0.208761473055,-0.0176016326006
single,baseline,lwti,coup,46,391,1990-04-01,2022-10-01,-0.10935618489,HC3,0.462864945371,0.0458498396897,0.0170747503984,-0.184772459999,-0.0339399097815,-0.199220219379,-0.0194921504015,0.043797702918,0.0125302831683,-0.181396995387,-0.0373153743934,-0.195198105215,-0.0235142645654
single,baseline,lwti,coup,47,390,1990-04-01,2022-09-01,-0.105360331677,HC3,0.462869712661,0.047445864829,0.0263751451263,-0.183401834525,-0.0273188288288,-0.198352517957,-0.0123681453964,0.0446020691642,0.0181653838211,-0.178724206911,-0.0319964564423,-0.192778780874,-0.0179418824788
single,baseline,lwti,coup,48,389,1990-04-01,2022-08-01,-0.10085862917,HC3,0.462909910251,0.046062387951,0.0285525900654,-0.176624515057,-0.0250927432828,-0.191139250596,-0.0105780077442,0.044260746703,0.0226826662536,-0.173661078916,-0.028056179424,-0.187608098637,-0.0141091597033
single,baseline,lwti,sanctions,0,432,1990-04-01,2026-03-01,0.0285640112946,HC3,0.445058510824,0.0240030309785,0.234039769715,-0.0109174612683,0.0680454838574,-0.0184810649431,0.0756090875323,0.0213678259383,0.181295545301,-0.00658293470017,0.0637109572893,-0.0133161579725,0.0704441805616
single,baseline,lwti,sanctions,1,432,1990-04-01,2026-03-01,-0.00245595028238,HC3,0.445058510824,0.043166336773,0.95462880865,-0.0734582558857,0.0685463553209,-0.087060415702,0.0821485151373,0.0341785835972,0.942716180898,-0.0586747174763,0.0537628169116,-0.0694447431755,0.0645328426108
single,baseline,lwti,sanctions,2,432,1990-04-01,2026-03-01,-0.0047268435722,HC3,0.445058510824,0.0539862077923,0.930229174812,-0.0935262532647,0.0840725661203,-0.110537866507,0.101084179363,0.0432146242307,0.91290058284,-0.0758085749754,0.066354887831,-0.0894259506698,0.0799722635254
single,baseline,lwti,sanctions,3,432,1990-04-01,2026-03-01,0.000728124744632,HC3,0.445058510824,0.0482489246571,0.987959577424,-0.0786342939741,0.0800905434634,-0.0938380298761,0.0952942793654,0.04093205728,0.985807484577,-0.0665991181309,0.0680553676202,-0.0794972333372,0.0809534828265
single,baseline,lwti,sanctions,4,432,1990-04-01,2026-03-01,-0.0238644527924,HC3,0.445058510824,0.0484563447946,0.622370254085,-0.103568047277,0.0558391416919,-0.118837143412,0.0711082378276,0.0415299224098,0.56553970991,-0.0921750962951,0.0444461907104,-0.105261604996,0.0575326994115
single,baseline,lwti,sanctions,5,432,1990-04-01,2026-03-01,-0.021161910505,HC3,0.445058510824,0.0456398349361,0.642882808586,-0.0962327585332,0.0539089375231,-0.11061434324,0.0682905222302,0.0411533432036,0.6070975346,-0.0888531363346,0.0465293153245,-0.101820981027,0.0594971600174
single,baseline,lwti,sanctions,6,431,1990-04-01,2026-02-01,-0.0547968656728,HC3,0.446007361305,0.0502256825081,0.275267222604,-0.137410761712,0.0278170303668,-0.153237394488,0.043643663142,0.0452668014715,0.226075209459,-0.129254128254,0.0196603969081,-0.143518166252,0.0339244349067
single,baseline,lwti,sanctions,7,430,1990-04-01,2026-01-01,-0.0517891477782,HC3,0.448548490759,0.0563664936727,0.358203780686,-0.144503779334,0.0409254837779,-0.162265445311,0.0586871497551,0.0508755078342,0.308697752055,-0.135471911362,0.031893615806,-0.151503310828,0.0479250152721
single,baseline,lwti,sanctions,8,429,1990-04-01,2025-12-01,-0.0712317036316,HC3,0.448898957589,0.0588771999286,0.226342170975,-0.168076079479,0.0256126722157,-0.186628895002,0.044165487739,0.0511365917469,0.163629067231,-0.155343912036,0.0128805047732,-0.171457581748,0.0289941744845
single,baseline,lwti,sanctions,9,428,1990-04-01,2025-11-01,-0.0610559486116,HC3,0.449308812679,0.0775251546967,0.430952324965,-0.188573480494,0.0664615832712,-0.213002459713,0.0908905624898,0.0608984531918,0.316060558156,-0.16122499022,0.0391130929966,-0.180414723582,0.0583028263584
single,baseline,lwti,sanctions,10,427,1990-04-01,2025-10-01,-0.095588206034,HC3,0.449309428978,0.16242446752,0.556190921594,-0.362752680541,0.171576268473,-0.413934312582,0.222757900514,0.10799008647,0.376071835253,-0.273216091438,0.0820396793704,-0.307244886202,0.116068474134
single,baseline,lwti,sanctions,11,426,1990-04-01,2025-09-01,-0.124865007914,HC3,0.449311590064,0.195989406174,0.524059186013,-0.447238893503,0.197508877675,-0.508997185366,0.259267169538,0.132390457438,0.34560052194,-0.342627932004,0.0928979161758,-0.384345536389,0.13461552056
single,baseline,lwti,sanctions,12,425,1990-04-01,2025-08-01,-0.140487629632,HC3,0.449477401869,0.198407494369,0.478897922969,-0.466838916359,0.185863657095,-0.529359172858,0.248383913594,0.130447609401,0.281495491347,-0.355054853082,0.0740795938184,-0.396160245927,0.115184986663
single,baseline,lwti,sanctions,13,424,1990-04-01,2025-07-01,-0.0755973951584,HC3,0.449684205662,0.152148841689,0.619284435507,-0.325859969247,0.174665178931,-0.373803645159,0.222608854842,0.103940162614,0.467032093354,-0.246563748619,0.0953689583024,-0.279316370428,0.128121580111
single,baseline,lwti,sanctions,14,423,1990-04-01,2025-06-01,-0.0778348183003,HC3,0.449687979139,0.144133953967,0.589185151349,-0.314914075249,0.159244438649,-0.360332177024,0.204662540424,0.0964447133621,0.419642979245,-0.236472254874,0.0808026182736,-0.266862982989,0.111193346389
single,baseline,lwti,sanctions,15,422,1990-04-01,2025-05-01,-0.134400564736,HC3,0.450221811514,0.156818825799,0.391420811295,-0.392344579127,0.123543449654,-0.441759815401,0.172958685929,0.101196955615,0.184142175062,-0.300854744216,0.0320536147438,-0.332742953087,0.0639418236146
single,baseline,lwti,sanctions,16,421,1990-04-01,2025-04-01,-0.0552992782457,HC3,0.450227004328,0.0780880860001,0.478842569185,-0.183742749725,0.0731441932333,-0.208349114428,0.0977505579362,0.0658406493315,0.400966868913,-0.1635975091,0.0529989526081,-0.184344579654,0.0737460231629
single,baseline,lwti,sanctions,17,420,1990-04-01,2025-03-01,-0.131341920677,HC3,0.450247909785,0.0848207727035,0.121510600897,-0.270859676299,0.00817583494514,-0.297587580317,0.0349037389627,0.0665859995308,0.0485507809111,-0.240866143509,-0.0218176978446,-0.261848081632,-0.000835759722111
single,baseline,lwti,sanctions,18,419,1990-04-01,2025-02-01,-0.105667277602,HC3,0.450323016082,0.0838992706056,0.207866371039,-0.243669297157,0.0323347419518,-0.270106826319,0.0587722711137,0.0648682112789,0.103322935561,-0.212365990198,0.00103143499347,-0.232806635451,0.0214720802457
single,baseline,lwti,sanctions,19,418,1990-04-01,2025-01-01,-0.0959139529445,HC3,0.451014189999,0.073184509092,0.190000628207,-0.216291758161,0.0244638522721,-0.239352954991,0.0475250491021,0.0587150678699,0.102353539098,-0.192491645287,0.00066373939804,-0.210993371319,0.0191654654304
single,baseline,lwti,sanctions,20,417,1990-04-01,2024-12-01,-0.111955055239,HC3,0.451097969705,0.0634432438121,0.0776227788448,-0.216309904929,-0.00760020554902,-0.236301528173,0.0123914176952,0.0533574244287,0.0358866421099,-0.199720208335,-0.0241899021427,-0.216533685427,-0.00737642505093
single,baseline,lwti,sanctions,21,416,1990-04-01,2024-11-01,-0.126772045562,HC3,0.451113615546,0.0679013383225,0.0619010800458,-0.238459808176,-0.0150842829472,-0.259856223176,0.0063121320524,0.0561451701908,0.0239498224246,-0.219122632386,-0.0344214587376,-0.236814557042,-0.0167295340819
single,baseline,lwti,sanctions,22,415,1990-04-01,2024-10-01,-0.132922121092,HC3,0.451118299661,0.0820734406144,0.105328767175,-0.267920917563,0.00207667537919,-0.293783108783,0.0279388665997,0.0655455376851,0.0425668339417,-0.240734936484,-0.0251093057,-0.261389014302,-0.00445522788177
single,baseline,lwti,sanctions,23,414,1990-04-01,2024-09-01,-0.139709824758,HC3,0.452211160608,0.0972425220087,0.150798889449,-0.299659539778,0.020239890262,-0.330301665661,0.050882016145,0.0748315918581,0.0619030009928,-0.262796840036,-0.0166228094797,-0.286377049706,0.00695740018964
single,baseline,lwti,sanctions,24,413,1990-04-01,2024-08-01,-0.150547518188,HC3,0.452227306217,0.107272893602,0.160495539035,-0.326995726303,0.0259006899273,-0.360798526165,0.0597034897898,0.0830368908585,0.0698287843609,-0.287131049287,-0.0139639870882,-0.313296833659,0.0122017972832
single,baseline,lwti,sanctions,25,412,1990-04-01,2024-07-01,-0.166048573504,HC3,0.452245464509,0.108446912621,0.125732135185,-0.34442787106,0.0123307240524,-0.378600616475,0.0465034694677,0.0893813802806,0.0632040249367,-0.31306786104,-0.0190292859672,-0.341232859742,0.00913571273483
single,baseline,lwti,sanctions,26,411,1990-04-01,2024-06-01,-0.146371592601,HC3,0.452929675012,0.0954450412678,0.125135626472,-0.303364714904,0.0106215297033,-0.333440435988,0.0406972507872,0.0757805211705,0.0534187778664,-0.2710194577,-0.021723727501,-0.294898684824,0.00215549962325
single,baseline,lwti,sanctions,27,410,1990-04-01,2024-05-01,-0.157547424079,HC3,0.453152342168,0.0955100476127,0.0990375266853,-0.314647472305,-0.000447375853152,-0.344743677562,0.0296488294034,0.0739453974952,0.0331228230225,-0.279176779346,-0.0359180688129,-0.302477739992,-0.0126171081662
single,baseline,lwti,sanctions,28,409,1990-04-01,2024-04-01,-0.151396768951,HC3,0.453610143654,0.0777791799214,0.0515953324559,-0.279332135146,-0.023461402756,-0.303841160344,0.00104762244194,0.0631584351163,0.0165256385663,-0.255283150025,-0.0475103878774,-0.275185027099,-0.0276085108032
single,baseline,lwti,sanctions,29,408,1990-04-01,2024-03-01,-0.113208044682,HC3,0.453658155885,0.0654531099601,0.0837008217766,-0.220868829995,-0.00554725936852,-0.241493782879,0.0150776935163,0.0574877521574,0.0489238132755,-0.207766982323,-0.0186491070402,-0.225881968462,-0.000534120900899
single,baseline,lwti,sanctions,30,407,1990-04-01,2024-02-01,-0.128262205476,HC3,0.45366813497,0.0701629895331,0.0675404385935,-0.243670053287,-0.012854357665,-0.265779138009,0.00925472705626,0.0605940784749,0.0342815054999,-0.227930595227,-0.028593815725,-0.247024416963,-0.00949999398898
single,baseline,lwti,sanctions,31,406,1990-04-01,2024-01-01,-0.121278861711,HC3,0.456722406736,0.0731130152189,0.0971588792817,-0.241539069971,-0.00101865345126,-0.264577738341,0.0220200149187,0.0635168702474,0.056211018842,-0.22575481611,-0.0168029073124,-0.245769639807,0.00321191638418
single,baseline,lwti,sanctions,32,405,1990-04-01,2023-12-01,-0.156053598126,HC3,0.456772225649,0.0771349158397,0.0430602328924,-0.28292924421,-0.0291779520429,-0.307235255123,-0.00487194113014,0.0671992663261,0.0202193965158,-0.266586555071,-0.0455206411815,-0.287761739913,-0.0243454563398
single,baseline,lwti,sanctions,33,404,1990-04-01,2023-11-01,-0.192618763619,HC3,0.456949250251,0.089183185847,0.0307873577496,-0.339312050323,-0.0459254769157,-0.367414595906,-0.0178229313326,0.0763130587828,0.0116008020984,-0.318142575142,-0.0670949520967,-0.342189610384,-0.043047916855
single,baseline,lwti,sanctions,34,403,1990-04-01,2023-10-01,-0.165459979,HC3,0.457337720747,0.0753561443105,0.0281129546624,-0.289409806282,-0.0415101517175,-0.313155307862,-0.0177646501373,0.0675466720267,0.0143028801504,-0.276564367471,-0.054355590528,-0.297849023448,-0.0330709345517
single,baseline,lwti,sanctions,35,402,1990-04-01,2023-09-01,-0.159083174886,HC3,0.457558508469,0.063434147191,0.01214690379,-0.263423061965,-0.054743287806,-0.28341181877,-0.0347545310013,0.0590005101392,0.00701141335717,-0.25613037798,-0.0620359717911,-0.274722049828,-0.0434442999432
single,baseline,lwti,sanctions,36,401,1990-04-01,2023-08-01,-0.147904540685,HC3,0.457927181768,0.0576765258677,0.0103360255333,-0.242773983449,-0.0530350979221,-0.260948454139,-0.0348606272315,0.0560566929097,0.00832782726283,-0.240109595333,-0.055699486038,-0.257773639881,-0.03803544149
single,baseline,lwti,sanctions,37,400,1990-04-01,2023-07-01,-0.141458416603,HC3,0.459131969689,0.0590776733941,0.0166454037681,-0.238632541957,-0.0442842912492,-0.257248528746,-0.0256683044605,0.0570811020625,0.0132046912994,-0.235348474361,-0.0475683588454,-0.253335320844,-0.0295815123629
single,baseline,lwti,sanctions,38,399,1990-04-01,2023-06-01,-0.158955843153,HC3,0.459256522388,0.0653526057718,0.0150040988062,-0.266451313788,-0.0514603725187,-0.287044596762,-0.0308670895446,0.0590572004577,0.00711192651105,-0.256096293524,-0.0618153927827,-0.274705829078,-0.0432058572283
single,baseline,lwti,sanctions,39,398,1990-04-01,2023-05-01,-0.16488778474,HC3,0.459416636859,0.0640142198798,0.0100008668245,-0.270181806486,-0.0595937629945,-0.290353350203,-0.0394222192774,0.0581618865742,0.00458285557463,-0.260555574822,-0.0692199946583,-0.278882987698,-0.0508925817819
single,baseline,lwti,sanctions,40,397,1990-04-01,2023-04-01,-0.163736366518,HC3,0.460382176433,0.0595092009717,0.00593327599353,-0.261620291573,-0.0658524414623,-0.280372257171,-0.0471004758643,0.0573509772411,0.00430384203161,-0.258070329442,-0.0694024035934,-0.276142216388,-0.0513305166469
single,baseline,lwti,sanctions,41,396,1990-04-01,2023-03-01,-0.151706566902,HC3,0.460461731678,0.052802062683,0.0040644202823,-0.238558231217,-0.0648549025874,-0.25519670807,-0.0482164257339,0.051526088213,0.00323720476928,-0.236459439982,-0.0669536938223,-0.252695844064,-0.0507172897404
single,baseline,lwti,sanctions,42,395,1990-04-01,2023-02-01,-0.137329242657,HC3,0.460521994386,0.0545699240614,0.011850207038,-0.227088780172,-0.0475697051424,-0.244284328457,-0.0303741568578,0.0523369507145,0.00869180023215,-0.223415865864,-0.0512426194509,-0.239907781118,-0.0347507041961
single,baseline,lwti,sanctions,43,394,1990-04-01,2023-01-01,-0.13630840841,HC3,0.461148365025,0.0617177226359,0.0272040024669,-0.237825028335,-0.0347917884857,-0.257272921985,-0.0153438948363,0.0576252922943,0.0180093050381,-0.231093579445,-0.0415232373761,-0.249251905906,-0.023364910915
single,baseline,lwti,sanctions,44,393,1990-04-01,2022-12-01,-0.129538400599,HC3,0.461365179465,0.0617872648731,0.0360358523796,-0.231169407325,-0.0279073938728,-0.250639214453,-0.00843758674418,0.0557133292534,0.0200672481616,-0.221178672291,-0.0378981289067,-0.238734519394,-0.0203422818032
single,baseline,lwti,sanctions,45,392,1990-04-01,2022-11-01,-0.146463410185,HC3,0.461458227486,0.0581737013396,0.011812686898,-0.242150633827,-0.0507761865437,-0.260481769658,-0.0324450507123,0.0528483312922,0.00558172902364,-0.23339117959,-0.059535640781,-0.250044236161,-0.0428825842096
single,baseline,lwti,sanctions,46,391,1990-04-01,2022-10-01,-0.125062611209,HC3,0.461848797616,0.061466175134,0.0418853523083,-0.226165472313,-0.0239597501054,-0.24553410074,-0.00459112167929,0.0576210172181,0.0299739882714,-0.219840750369,-0.0302844720496,-0.237997729709,-0.0121274927094
single,baseline,lwti,sanctions,47,390,1990-04-01,2022-09-01,-0.151505066277,HC3,0.461860852251,0.0852735470162,0.0756184708117,-0.291767569369,-0.0112425631841,-0.318638147262,0.015628014709,0.070483923936,0.031594930141,-0.267440804205,-0.0355693283489,-0.28965101868,-0.0133591138732
single,baseline,lwti,sanctions,48,389,1990-04-01,2022-08-01,-0.11887323928,HC3,0.461879902418,0.105313364934,0.259000190687,-0.292098309557,0.0543518309977,-0.325283641641,0.0875371630808,0.0822973157724,0.148616255278,-0.254240277617,0.0164937990568,-0.280173014218,0.0424265356584
single,baseline,lwti,other,0,432,1990-04-01,2026-03-01,-0.0504647461015,HC3,0.448079392708,0.0327925617615,0.123826679924,-0.104403710252,0.00347421804898,-0.114736986115,0.0138074939119,0.030625762035,0.0993962967711,-0.100839641863,-8.98503400194e-05,-0.110490136689,0.00956064448626
single,baseline,lwti,other,1,432,1990-04-01,2026-03-01,-0.0949908830134,HC3,0.448079392708,0.0585456460196,0.104694241602,-0.191289901211,0.00130813518422,-0.209738240663,0.0197564746367,0.0546698986339,0.0822927149697,-0.184914864066,-0.00506690196027,-0.202141915374,0.0121601493476
single,baseline,lwti,other,2,432,1990-04-01,2026-03-01,-0.0882997828918,HC3,0.448079392708,0.0746956186538,0.23715491264,-0.211163142152,0.0345635763683,-0.234700505256,0.0581009394726,0.0694118970174,0.203332940421,-0.202472193454,0.0258726276708,-0.224344601144,0.0477450353609
single,baseline,lwti,other,3,432,1990-04-01,2026-03-01,-0.12260512156,HC3,0.448079392708,0.0806910161235,0.1286518921,-0.255330032093,0.0101197889732,-0.280756607038,0.0355463639181,0.0771389601624,0.111968774202,-0.249487419962,0.00427717684235,-0.273794705283,0.0285844621631
single,baseline,lwti,other,4,432,1990-04-01,2026-03-01,-0.125681171392,HC3,0.448079392708,0.0794312220379,0.113589291602,-0.256333905055,0.00497156226984,-0.281363505835,0.0300011630499,0.0763564980167,0.0997681388617,-0.251276434096,-8.59086882798e-05,-0.275337157491,0.023974814706
single,baseline,lwti,other,5,432,1990-04-01,2026-03-01,-0.112106402594,HC3,0.448079392708,0.0812141083581,0.167469403128,-0.245691723287,0.0214789180983,-0.271283130013,0.0470703248243,0.0781272802584,0.151309875317,-0.240614342891,0.0164015377028,-0.265233058111,0.0410202529225
single,baseline,lwti,other,6,431,1990-04-01,2026-02-01,-0.109922255622,HC3,0.449092994217,0.0862645094529,0.202576044124,-0.251814746872,0.0319702356293,-0.278997587293,0.0591530760502,0.0827191623068,0.183893885023,-0.24598316976,0.0261386585172,-0.272048834574,0.0522043233312
single,baseline,lwti,other,7,430,1990-04-01,2026-01-01,-0.0885913879875,HC3,0.451514722523,0.0883880534246,0.316198492907,-0.233976798242,0.0567940222671,-0.261828789363,0.0846460133883,0.0842372238901,0.292942116503,-0.227149291227,0.0499665152524,-0.25369331297,0.0765105369947
single,baseline,lwti,other,8,429,1990-04-01,2025-12-01,-0.110356617961,HC3,0.451859039858,0.090839811725,0.224423841387,-0.259774811748,0.0390615758263,-0.288399377304,0.0676861413823,0.0866640950854,0.202882033568,-0.252906369089,0.0321931331666,-0.280215123081,0.0595018871591
single,baseline,lwti,other,9,428,1990-04-01,2025-11-01,-0.0824194521065,HC3,0.452339427479,0.094429459476,0.382763902496,-0.237742091017,0.0729031868037,-0.267497791759,0.102658887546,0.0899531546336,0.359536519662,-0.230379224761,0.0655403205484,-0.258724395484,0.0938854912712
single,baseline,lwti,other,10,427,1990-04-01,2025-10-01,-0.0317146722894,HC3,0.4523417602,0.092740769512,0.73237256571,-0.184259663388,0.120830318809,-0.213483240431,0.150053895853,0.0883068321118,0.719489032684,-0.176966485373,0.113537140794,-0.204792882817,0.141363538238
single,baseline,lwti,other,11,426,1990-04-01,2025-09-01,-0.0312234102781,HC3,0.452344648867,0.0919994277895,0.734318206649,-0.182549002755,0.120102182199,-0.211538975344,0.149092154788,0.0882804684917,0.723575535901,-0.176431859066,0.11398503851,-0.20424994906,0.141803128504
single,baseline,lwti,other,12,425,1990-04-01,2025-08-01,-0.0454398785805,HC3,0.452443977691,0.0951680916052,0.633027703804,-0.201977459227,0.111097702066,-0.231965910604,0.141086153443,0.0916978044789,0.620219389874,-0.196269344861,0.1053895877,-0.225164272821,0.134284515659
single,baseline,lwti,other,13,424,1990-04-01,2025-07-01,0.00669384667869,HC3,0.452789171611,0.100787313069,0.947046975828,-0.159086530774,0.172474224131,-0.190845657036,0.204233350393,0.0972114020752,0.945102126594,-0.153204680606,0.166592373963,-0.183837000275,0.197224693633
single,baseline,lwti,other,14,423,1990-04-01,2025-06-01,0.0443642617954,HC3,0.452791484564,0.102227190118,0.664305054213,-0.123784502643,0.212513026234,-0.155997349076,0.244725872667,0.0988181882713,0.65346892194,-0.118177193591,0.206905717182,-0.149315828234,0.238044351825
single,baseline,lwti,other,15,422,1990-04-01,2025-05-01,0.0661148584389,HC3,0.453083182049,0.102435891524,0.51865071163,-0.102377189265,0.234606906143,-0.134655799673,0.266885516551,0.0992644758764,0.505380724109,-0.0971606747338,0.229390391612,-0.128439939223,0.260669656101
single,baseline,lwti,other,16,421,1990-04-01,2025-04-01,0.0479490899409,HC3,0.453600136273,0.101894903471,0.637944994805,-0.119653111601,0.215551291482,-0.15176125107,0.247659430952,0.0987799154535,0.627383162471,-0.114529412263,0.210427592144,-0.145655986744,0.241554166626
single,baseline,lwti,other,17,420,1990-04-01,2025-03-01,0.0419068472917,HC3,0.453732088566,0.101755795967,0.680458571707,-0.125466542769,0.209280237352,-0.157530848023,0.241344542606,0.0984470477502,0.670341718467,-0.120024136263,0.203837830846,-0.151045820683,0.234859515266
single,baseline,lwti,other,18,419,1990-04-01,2025-02-01,0.0425047849394,HC3,0.45382463552,0.109451530665,0.697761887519,-0.13752696225,0.222536532128,-0.172016273216,0.257025843095,0.10618711534,0.688948865493,-0.132157476862,0.217167046741,-0.165618136748,0.250627706627
single,baseline,lwti,other,19,418,1990-04-01,2025-01-01,0.05561187739,HC3,0.454398983387,0.118173677557,0.637930368126,-0.13876652475,0.24999027953,-0.176004274543,0.287228029323,0.114978398145,0.62861838618,-0.13351075782,0.2447345126,-0.169741641975,0.280965396755
single,baseline,lwti,other,20,417,1990-04-01,2024-12-01,0.0719149677982,HC3,0.454471372795,0.111793232336,0.520038849052,-0.111968535879,0.255798471475,-0.147195741297,0.291025676893,0.108336772857,0.506812310934,-0.106283165968,0.250113101564,-0.140421205203,0.284251140799
single,baseline,lwti,other,21,416,1990-04-01,2024-11-01,0.0957538309863,HC3,0.454486647404,0.106730891995,0.369637825448,-0.0798028638198,0.271310525792,-0.113434873362,0.304942535335,0.102760631667,0.351432478355,-0.0732723667197,0.264780028692,-0.10565330611,0.297160968083
single,baseline,lwti,other,22,415,1990-04-01,2024-10-01,0.0983383058756,HC3,0.454528589602,0.105477414355,0.351173119699,-0.0751566016881,0.271833213439,-0.108393627443,0.305070239194,0.101452402805,0.332393111174,-0.0685360468416,0.265212658593,-0.100504749768,0.297181361519
single,baseline,lwti,other,23,414,1990-04-01,2024-09-01,0.105239645908,HC3,0.455592931331,0.104905914832,0.315773421936,-0.067315228593,0.277794520408,-0.100372168929,0.310851460744,0.101470387253,0.299667637844,-0.0616642885927,0.272143580408,-0.0936386586045,0.30411795042
